tick,car_id,map_id,throttle,distance_delta,velocity,acceleration,lane_radius,slip_angle,lane_start,lane_end,piece_index,in_piece_distance,is_crashed
0,ConstVelHigher0.75,keimola,0.0,0.0,0.0,0.0,inf,0.0,0,0,0,0.0,FIXME
1,ConstVelHigher0.75,keimola,1.0,0.2,0.2,0.2,inf,0.0,0,0,0,0.2,FIXME
2,ConstVelHigher0.75,keimola,1.0,0.3960000000000001,0.3960000000000001,0.19600000000000006,inf,0.0,0,0,0,0.5960000000000001,FIXME
3,ConstVelHigher0.75,keimola,1.0,0.5880800000000002,0.5880800000000002,0.19208000000000008,inf,0.0,0,0,0,1.1840800000000002,FIXME
4,ConstVelHigher0.75,keimola,1.0,0.7763184000000001,0.7763184000000001,0.18823839999999992,inf,0.0,0,0,0,1.9603984000000003,FIXME
5,ConstVelHigher0.75,keimola,1.0,0.9607920320000001,0.9607920320000001,0.184473632,inf,0.0,0,0,0,2.9211904320000004,FIXME
6,ConstVelHigher0.75,keimola,1.0,1.1415761913599995,1.1415761913599995,0.18078415935999947,inf,0.0,0,0,0,4.06276662336,FIXME
7,ConstVelHigher0.75,keimola,1.0,1.3187446675328003,1.3187446675328003,0.17716847617280074,inf,0.0,0,0,0,5.3815112908928,FIXME
8,ConstVelHigher0.75,keimola,1.0,1.4923697741821442,1.4923697741821442,0.17362510664934394,inf,0.0,0,0,0,6.8738810650749445,FIXME
9,ConstVelHigher0.75,keimola,1.0,1.6625223786985002,1.6625223786985002,0.17015260451635594,inf,0.0,0,0,0,8.536403443773445,FIXME
10,ConstVelHigher0.75,keimola,1.0,1.8292719311245307,1.8292719311245307,0.1667495524260305,inf,0.0,0,0,0,10.365675374897975,FIXME
11,ConstVelHigher0.75,keimola,1.0,1.99268649250204,1.99268649250204,0.16341456137750932,inf,0.0,0,0,0,12.358361867400015,FIXME
12,ConstVelHigher0.75,keimola,1.0,2.1528327626519985,2.1528327626519985,0.16014627014995853,inf,0.0,0,0,0,14.511194630052014,FIXME
13,ConstVelHigher0.75,keimola,1.0,2.30977610739896,2.30977610739896,0.1569433447469617,inf,0.0,0,0,0,16.820970737450974,FIXME
14,ConstVelHigher0.75,keimola,1.0,2.4635805852509804,2.4635805852509804,0.15380447785202023,inf,0.0,0,0,0,19.284551322701954,FIXME
15,ConstVelHigher0.75,keimola,1.0,2.6143089735459597,2.6143089735459597,0.15072838829497925,inf,0.0,0,0,0,21.898860296247914,FIXME
16,ConstVelHigher0.75,keimola,1.0,2.7620227940750404,2.7620227940750404,0.14771382052908066,inf,0.0,0,0,0,24.660883090322955,FIXME
17,ConstVelHigher0.75,keimola,1.0,2.9067823381935405,2.9067823381935405,0.14475954411850012,inf,0.0,0,0,0,27.567665428516495,FIXME
18,ConstVelHigher0.75,keimola,1.0,3.0486466914296706,3.0486466914296706,0.14186435323613011,inf,0.0,0,0,0,30.616312119946166,FIXME
19,ConstVelHigher0.75,keimola,1.0,3.1876737576010754,3.1876737576010754,0.1390270661714048,inf,0.0,0,0,0,33.80398587754724,FIXME
20,ConstVelHigher0.75,keimola,1.0,3.323920282449052,3.323920282449052,0.1362465248479765,inf,0.0,0,0,0,37.12790615999629,FIXME
21,ConstVelHigher0.75,keimola,1.0,3.4574418768000754,3.4574418768000754,0.1335215943510235,inf,0.0,0,0,0,40.58534803679637,FIXME
22,ConstVelHigher0.75,keimola,1.0,3.588293039264073,3.588293039264073,0.13085116246399764,inf,0.0,0,0,0,44.17364107606044,FIXME
23,ConstVelHigher0.75,keimola,1.0,3.716527178478792,3.716527178478792,0.12823413921471882,inf,0.0,0,0,0,47.89016825453923,FIXME
24,ConstVelHigher0.75,keimola,1.0,3.8421966349092145,3.8421966349092145,0.1256694564304226,inf,0.0,0,0,0,51.73236488944845,FIXME
25,ConstVelHigher0.75,keimola,1.0,3.965352702211028,3.965352702211028,0.12315606730181372,inf,0.0,0,0,0,55.697717591659476,FIXME
26,ConstVelHigher0.75,keimola,1.0,4.0860456481668095,4.0860456481668095,0.12069294595578128,inf,0.0,0,0,0,59.783763239826285,FIXME
27,ConstVelHigher0.75,keimola,1.0,4.204324735203471,4.204324735203471,0.11827908703666168,inf,0.0,0,0,0,63.98808797502976,FIXME
28,ConstVelHigher0.75,keimola,1.0,4.320238240499407,4.320238240499407,0.11591350529593569,inf,0.0,0,0,0,68.30832621552916,FIXME
29,ConstVelHigher0.75,keimola,1.0,4.433833475689411,4.433833475689411,0.11359523519000447,inf,0.0,0,0,0,72.74215969121857,FIXME
30,ConstVelHigher0.75,keimola,1.0,4.545156806175626,4.545156806175626,0.1113233304862149,inf,0.0,0,0,0,77.2873164973942,FIXME
31,ConstVelHigher0.75,keimola,1.0,4.654253670052114,4.654253670052114,0.10909686387648776,inf,0.0,0,0,0,81.94157016744632,FIXME
32,ConstVelHigher0.75,keimola,1.0,4.761168596651075,4.761168596651075,0.10691492659896085,inf,0.0,0,0,0,86.70273876409739,FIXME
33,ConstVelHigher0.75,keimola,1.0,4.865945224718047,4.865945224718047,0.10477662806697197,inf,0.0,0,0,0,91.56868398881544,FIXME
34,ConstVelHigher0.75,keimola,1.0,4.9686263202236916,4.9686263202236916,0.10268109550564475,inf,0.0,0,0,0,96.53731030903913,FIXME
35,ConstVelHigher0.75,keimola,1.0,5.069253793819215,5.069253793819215,0.10062747359552304,inf,0.0,0,0,1,1.6065641028583428,FIXME
36,ConstVelHigher0.75,keimola,1.0,5.167868717942831,5.167868717942831,0.09861492412361628,inf,0.0,0,0,1,6.774432820801174,FIXME
37,ConstVelHigher0.75,keimola,1.0,5.264511343583974,5.264511343583974,0.09664262564114345,inf,0.0,0,0,1,12.038944164385148,FIXME
38,ConstVelHigher0.75,keimola,1.0,5.359221116712293,5.359221116712293,0.09470977312831863,inf,0.0,0,0,1,17.39816528109744,FIXME
39,ConstVelHigher0.75,keimola,1.0,5.452036694378048,5.452036694378048,0.0928155776657551,inf,0.0,0,0,1,22.85020197547549,FIXME
40,ConstVelHigher0.75,keimola,1.0,5.54299596049049,5.54299596049049,0.0909592661124421,inf,0.0,0,0,1,28.39319793596598,FIXME
41,ConstVelHigher0.75,keimola,1.0,5.632136041280681,5.632136041280681,0.08914008079019098,inf,0.0,0,0,1,34.02533397724666,FIXME
42,ConstVelHigher0.75,keimola,1.0,5.719493320455065,5.719493320455065,0.08735727917438396,inf,0.0,0,0,1,39.744827297701725,FIXME
43,ConstVelHigher0.75,keimola,1.0,5.8051034540459625,5.8051034540459625,0.08561013359089742,inf,0.0,0,0,1,45.54993075174769,FIXME
44,ConstVelHigher0.75,keimola,1.0,5.8890013849650416,5.8890013849650416,0.08389793091907904,inf,0.0,0,0,1,51.43893213671273,FIXME
45,ConstVelHigher0.75,keimola,1.0,5.97122135726574,5.97122135726574,0.08221997230069888,inf,0.0,0,0,1,57.41015349397847,FIXME
46,ConstVelHigher0.75,keimola,1.0,6.051796930120432,6.051796930120432,0.0805755728546913,inf,0.0,0,0,1,63.4619504240989,FIXME
